name	length	score	pvalue
NODE_1250_length_303_cov_2.108871	303	0.11867449846214	0.630049652432969
NODE_1251_length_303_cov_1.237903	303	0.0383697355551981	0.853723932472691
NODE_1252_length_303_cov_1.072581	303	0.106275673730574	0.658550148957299
NODE_1254_length_302_cov_1.445344	302	0.22783168514595	0.447785501489573
NODE_1257_length_302_cov_0.866397	302	0.0146940811335331	0.946573982125124
NODE_1258_length_302_cov_0.696356	302	0.0674942019866243	0.758192651439921
NODE_1259_length_301_cov_1.784553	301	0.0411771976892981	0.84343594836147
NODE_1260_length_301_cov_1.426829	301	0.0257179982717026	0.901767626613704
NODE_1261_length_301_cov_1.231707	301	0.465253977325781	0.216881827209533
NODE_1262_length_301_cov_1.130081	301	0.0117732359625297	0.958848063555114
NODE_1263_length_301_cov_1.109756	301	0.0173714109185893	0.935431976166832
NODE_1264_length_301_cov_1.105691	301	0.39635161111707	0.26875868917577
NODE_1265_length_301_cov_1.093496	301	0.243934464679767	0.426891757696127
NODE_1266_length_301_cov_1.069106	301	0.177243513741668	0.520278053624628
NODE_1267_length_301_cov_1.056911	301	0.0231398698713461	0.912154915590864
NODE_1268_length_301_cov_1.028455	301	0.792291535535453	0.047090367428004
NODE_1269_length_301_cov_0.914634	301	0.0621664495201682	0.774339622641509
NODE_1272_length_300_cov_1.281633	300	0.0581113972681859	0.786335650446872
NODE_1273_length_300_cov_1.273469	300	0.343627696997746	0.315829195630586
NODE_1274_length_300_cov_1.257143	300	0.00955840256758302	0.96850049652433
NODE_1275_length_300_cov_1.081633	300	0.0896237379181319	0.698728897715988
NODE_1276_length_300_cov_1.069388	300	0.629313593849144	0.119205561072493
NODE_1277_length_300_cov_0.918367	300	0.0916784671636101	0.693326713008937
NODE_1279_length_300_cov_0.906122	300	0.198601352844827	0.488222442899702
NODE_1280_length_300_cov_0.865306	300	0.961491528949238	0.0024428997020854
NODE_1281_length_300_cov_0.722449	300	0.106168037186679	0.658788480635551
NODE_1282_length_300_cov_0.710204	300	0.0840679231906089	0.713128103277061
NODE_1283_length_300_cov_0.702041	300	0.117808358757144	0.632214498510427
